X1,X2,label
0.12095167392904155,0.2172605954995463,1
-0.02540566508627848,0.1949869211589881,1
-0.39269649181886623,0.5181029240715593,1
-0.46049346055964663,0.019680949309645895,1
0.4710616235290077,-0.8815264677372411,0
-0.05685608739683376,0.5125989270491951,1
-0.02711169384395794,0.27272615309355014,1
0.12776827550711714,0.15832499499084934,1
-0.11362319725866965,-0.3087751673093303,1
-0.029093660091882523,1.197445611112771,0
-0.6216985665567522,-0.10125764151851559,1
0.5235320396867599,1.0058626382494658,0
-0.08447209288606178,0.5078258430566227,1
0.10046502987640843,-0.5292708676559243,1
0.3882025274366546,-0.3443714848988064,1
-0.24178999195444678,-0.2355054524578746,1
-0.9776122190942852,-0.20350355753567653,0
0.20357259267584596,-0.22961366506744654,1
-0.4245785448077598,0.022940679573700044,1
-0.6140170855453289,-0.6486551761175195,0
0.02912346993035564,0.0643186012220563,1
-0.4756970801550467,1.0658046617635288,0
0.14294008341214876,-0.9823259823754579,0
0.13826862918898655,0.16396899786660776,1
-1.0945847675025577,0.31835338624953635,0
-0.680332988236764,0.267788210595109,0
0.22753623482244384,1.1206922816636966,0
0.5035360764022201,-0.13268327639294705,1
-0.0022767023591484248,-0.34627678864261724,1
0.38934217177722713,0.04024658623144131,1
-0.07923121445503062,-0.732608352486845,0
-0.50146667486098,1.0407571987128452,0
-0.19911600102446803,0.14710136415722128,1
1.0340398849199888,0.15454703978662873,0
-0.24095918801952876,-1.4629706607187518,0
-0.7578842302867491,1.1366446143743154,0
-0.21623173638374277,0.1872670062923731,1
0.4796145590942887,0.3356008624797391,1
0.12360810984839002,-0.1483512431859915,1
0.7875619038729035,0.4473819224896832,0
-0.8251646480481274,-0.4532302767709654,0
0.39318854909428225,0.9543480309725517,0
-0.7295812100205271,-0.5464353162755589,0
0.7445127965961834,0.024554630969756505,1
-0.9339566159800944,-0.6042528750005766,0
-0.7287912424518134,-0.4493796648055863,0
0.31484247366162044,-0.6682322874749221,1
0.028284481104981357,0.3643441388827946,1
0.9743341342030503,-0.857348149221283,0
-0.41544796868149264,-0.27418114518174996,1
-0.06572780411220536,0.16282097734804132,1
0.01123038861869498,-0.5135132481918934,1
-0.8295736036744782,-0.1692330693575284,0
0.35531087792311694,-0.1613320732602656,1
0.7550833549082977,0.38835312419960066,0
0.7699543717231982,0.33521742107473873,0
0.025230252224238678,0.28038895043599854,1
0.8566014587677364,0.1551905462587998,0
-1.090837683503508,0.4912679724626059,0
-0.18232480133377707,-0.1616209859748436,1
-0.32354267210407495,-0.7678152376542733,0
1.056178755375081,0.09582108988082605,0
-0.1996944766855798,-0.12222221512857398,1
-1.105689427724513,0.5334677011760616,0
0.12317882940616783,0.19038115603384556,1
-0.21646087970853786,0.27205591904489507,1
0.05454897150164033,-0.04184744718413583,1
-0.10059229046497122,-0.2623207922126041,1
0.7344871890607804,0.615979814321095,0
0.19653742892967901,0.13460661035080818,1
0.08337674025747518,0.8288638427969999,0
1.0158827646706394,-0.11392022574818492,0
0.20654032677539463,0.015555018987505664,1
-0.31853913320575955,-0.017629114092348047,1
-0.7011506355681143,-0.6917059565493413,0
-0.835360825403936,-0.4201528306577552,0
0.24607456240524797,0.03432976111196387,1
0.7508445628114545,0.2832327957206684,0
-0.22467689275094682,0.5777886997441366,1
-1.0025516269259283,-0.8198468375639256,0
0.10623046133375688,-0.15600583399588722,1
0.8266031219785007,0.4549082482898184,0
-0.7017175689892362,-0.742992531783119,0
0.3153179841841191,0.6369566984324003,0
-0.4622212177184093,-0.7604430308634185,0
0.1387401348297927,0.4110260787746326,1
0.6809689550074396,0.1281689330219202,1
-0.34942221351184943,0.025650334860878837,1
-0.5075118441116122,0.010740938783326753,1
-0.8931875463220218,-0.7131598665665273,0
0.48896600567873355,-0.8526152931845625,0
0.722509706678197,-0.47218522089590964,0
0.5646136069296969,0.3823369109315591,1
-1.1209834256785445,0.49343294475366706,0
-0.25508065405185565,0.049222845560229225,1
0.7703760965761592,-1.1942533067847965,0
-0.3157437008916691,-0.004044092164560656,1
0.1615102226582631,1.010045826124461,0
0.39784692145344314,0.5518478677258746,0
0.12386920808446003,-0.3808403704521497,1
-0.11273310083091384,-0.24712084833341647,1
0.11922134977599341,-1.0157752724440945,0
0.1924774878427451,-0.14426989691218367,1
-0.8756455273943422,-0.37916280212516823,0
-0.03240060255840875,0.11627491017234812,1
-0.39703619447158517,0.44033237325441055,1
0.12418097867183771,0.20542692544517904,1
0.25351502241299323,-0.1901522898622956,1
-0.11943406305535026,0.8480737256678503,0
-0.18568466312639342,-0.29605712633487247,1
0.33463098843589056,0.19267975266773946,1
-0.3695387614760036,-0.01260109819300495,1
-0.10700157309203587,0.18198171187685247,1
-0.4327027798577372,-0.22962732314127873,1
0.6836176677706725,0.9062123602123672,0
0.8199254592956708,-0.6305189887941169,0
-0.41807908544010425,0.9499550875409163,0
0.1497580561892331,0.058350342879361736,1
-0.07778387966830042,0.09201291378076405,1
-0.6872975348669839,-0.49840509911209585,0
0.1423297237839308,-0.28697150608520666,1
0.8135991397995015,-0.8251001491167461,0
-0.31655039251862666,0.28939928653631897,1
-1.27314668578737,-0.025126564860835282,0
-1.1951829190532959,0.4182225310425164,0
0.13217282869018437,0.19583014619419384,1
0.2084198797377647,-0.16995606496462265,1
0.640396274464418,-0.42871480789137895,0
0.14846257612137392,-0.19213131316628176,1
-0.4721469628788415,-0.029845620901402498,1
0.2229158204928915,0.2461780188734351,1
0.164398287666489,-0.37346093427471067,1
-1.0842587662286836,-0.6843036304028878,0
0.4334721841366006,0.047074762811698534,1
-0.10278182941249284,-0.26261683032051686,1
0.5959871173015869,0.7961555781447605,0
0.002718421911587582,0.8370693450962066,0
-1.1060502310827187,0.2155968999994351,0
0.5643208560736415,0.06753782804567249,0
0.40374399715490084,0.9228130794280481,0
0.8178498711653688,0.3600576613578035,0
-0.5373449215593518,-0.09508920003939861,0
-0.00016165273742579922,0.4133246812358558,1
-1.2390692743659266,-0.36498650270708755,0
-0.047439039944299544,-0.3634165975085114,1
0.22875134640271486,-0.34514690589339503,1
-0.28143596612064703,-0.20475975560723092,1
-1.0718387539359278,-0.15938723587449244,0
0.0047163976969113175,0.013134079667365323,1
-0.5589676433836568,-0.8537728317714768,0
-0.19710983750330155,0.10290770561135501,1
0.06856883729287894,1.1028088329342465,0
0.07160843153767629,-0.038315250130065925,1
0.5551843562708282,-0.6617022263357653,0
0.2930780998974118,0.04788872875083802,1
0.7180251570811055,-0.4386328008938616,0
-1.0872225143496792,-0.9268008682067933,0
-0.01975194072231881,-0.03567185500848183,1
0.5607868678118405,0.6828914910186789,0
0.16716630238767832,-0.4605681867968213,1
-0.6041306275808473,0.05839947304336052,1
-0.0031914153014809266,0.0156252327228611,1
0.19051456536318392,0.012352907760121573,1
-0.4051335021265482,0.3302738396032965,1
0.01667123914593331,-0.18691781125316778,1
0.057989445084736996,0.298718648830865,1
-0.7424090790003516,-0.42426754636652836,0
-0.07959392978457125,0.3449025127966824,1
-0.4919491408570886,-0.4139712646397239,0
-0.8588068924021475,-0.5884346844465392,0
-0.24908773269473528,-1.1512761319850588,0
0.8274735746172006,-0.16185040277759166,0
0.2710318255429246,1.062369656576376,0
0.2024726269102962,-0.03376462243547733,1
1.1481148737044153,-0.47290167090513724,0
-0.1452971694350399,-0.9706605151125561,0
-0.8480761027904876,-0.32029400056833446,0
-0.694584561416526,-0.07013029998777962,0
-0.14518149032297153,-0.23225852589009666,1
-0.044378103464282614,0.20808840971857995,1
1.238955289081907,-0.3636256551406558,0
-0.09884753276664751,0.29278445105098905,1
-0.012144383429280831,-1.0806173539447093,0
0.1641831204549446,0.11516375632536797,1
-0.4540229183673107,-0.039441129259416924,1
-0.2462519626599273,1.0142122842112704,0
-0.17526943380724097,-1.0737442385912226,0
-0.1515409149641029,-1.3991627494395786,0
0.3329100078226599,0.04951083320586999,1
-0.5901789714387048,-0.0781570653684143,1
-0.04747627598620402,-0.18753063872113246,1
-0.00687131973937502,-0.011920230159210427,1
0.1294258640049194,0.4933780666470571,1
-0.8460495405619899,0.36851325731083084,0
-0.9167594842128576,0.5750367165507475,0
0.157454479529491,-0.5832137819312693,0
-0.33486182602943837,-0.8988400898799179,0
-1.0060978032750836,0.3697989854132323,0
0.052397640040220336,0.20128241563840807,1
0.746976167544713,0.7620007335352869,0
1.0354293045789102,0.3506269018782768,0
0.28014063459591904,0.06043353577199162,1
-0.05108520244402323,0.30386401349518777,1
0.2805486503484548,0.28564930436814,1
-0.3065497385499436,-0.15592365402694247,1
0.33894332317581943,0.3318631490180525,1
-0.68789717466202,0.8663533781140466,0
0.2036054711133184,-0.3658615674280749,1
0.726372489083601,-0.12601009321661866,0
-0.29764272735792024,-0.20324955249571286,1
0.36626617642943093,0.8419088399286427,0
-0.32663098757307846,1.179005499720518,0
0.0915665451138426,-0.20733205787063433,1
-0.17642421302107267,-0.3435150874271614,1
0.40242475428336255,0.13327088587060587,1
-0.32047032546816323,-1.069720271007371,0
-0.04324970482270096,0.31634723939510545,1
-1.004756439623442,-0.10163490404456225,0
0.04517903618650794,-0.3107158622360916,1
0.2644244020688824,0.12138518251997632,1
-0.6655354870429991,-0.2810989716636162,0
-0.420227496690898,0.057459541762189315,1
0.18392690273751058,-0.09448193769040969,1
0.7805368572936868,0.4311972862962242,0
0.1042924335718009,-0.4538719651915387,1
1.1974607367451036,0.14979205677425825,0
0.11405605717586978,0.042296993215552,1
-0.25391488190529693,-1.11076557941639,0
0.451498994505287,-0.16199708987579928,1
0.3035039431683283,0.24556795773419038,1
-0.4956717503358151,-0.7072752104775033,0
0.27219639830824627,0.1711973928177832,1
0.932041107601008,0.026956648322512877,0
0.22721503847807623,0.6387556534291543,1
0.8413368492564716,0.44381631493181173,0
0.7187619574604265,0.27391944801255713,0
-0.8478944233450928,0.4623638845316247,0
0.8164624263819604,-0.13142158534715218,1
-0.9325838269533017,0.8166770195097,0
-0.7291886457360223,-0.7510679395874879,0
0.8988383294017644,0.0800091767460132,0
-0.6193188196092082,0.52424766091813,0
0.43271690049802564,0.2183874744676488,1
-0.5769511183411149,-0.3247133250626814,1
-1.0748038832905422,-0.24670854106341722,0
0.17863159542694174,1.3360208949775754,0
0.31083353364029326,-0.8850669276854942,0
0.7273685974799509,0.8593875185137643,0
0.5992993201109833,0.6194221079108743,0
-0.6240445529905851,-0.2817125474994752,0
0.5947646348798011,0.7204045999772908,0
0.3131628531511912,-0.08651209201706833,1
-0.5506710486162907,-0.1277605533856307,1
0.027778669611426013,-0.030427631253644477,1
-0.16186602599286393,-0.9114818232464356,0
-0.8390439073157484,-0.7301457302087263,0
0.3177639443441297,0.041755793829892834,1
0.2846404603492897,-0.46669915048732125,1
0.3607629941783872,-0.3492647480377814,1
0.6868469983302925,0.008311325429351576,0
-0.6619394377646657,0.10995952770517156,1
0.8529769639499746,-0.17904190728986502,0
0.4744277652759161,0.660334590216272,0
-1.147532550607824,-0.09557709640756544,0
-0.054854958952374605,-0.730026689809201,0
0.2209390579233838,-0.2669379243353742,1
-0.13335202495687304,0.11793046350707018,1
0.0021288271421240276,-0.9220814910402468,0
-0.08420785731791354,0.13910010217206806,1
0.08500382918509387,-1.1346675905285322,0
0.965931506760528,-0.33232420647073035,0
0.0498523191142672,1.0858116678663448,0
-0.04049845864762236,-0.23590577856760586,1
-0.9721314812757471,0.09050697836426708,0
0.2129144789933008,0.28842808399105524,1
0.5734275382296248,0.7004069543070364,0
-0.9526890543745267,0.7083693659615161,0
-0.11945559816183844,0.36936054979838184,1
0.5804884604802812,0.7208517743256739,0
-0.014192824073166715,-0.13351878484879998,1
0.22433815276677274,0.03860215116417895,1
-0.21382650191326918,0.26146254931437396,1
-0.7978683198738252,0.1993144417748484,0
-0.9660908455658227,-0.4682539669267136,0
-0.842778028400477,0.5605496191492815,0
-0.44414239479076256,0.2344082011168887,1
-0.4176286001733377,-0.6536298819278725,0
0.6472413203875012,-0.5385793191222833,0
-0.7574932743617724,0.23454325377708612,0
0.27037425241370855,0.14008999676489203,1
0.3074961729704091,-0.08581271438780451,1
-0.5463390889746279,-0.32334303723161184,1
0.4593642865809564,0.11713157103911462,1
1.0436985063233861,-0.3100363802079531,0
0.0953141404801914,-1.0389659291988926,0
0.9443318391237305,-0.5971085334630193,0
-0.08446774020510309,-0.5109902999729645,1
0.4408269132903649,-0.4757760690386904,0
0.685588195579965,0.027143999435303608,0
-0.6267536174139096,0.8095816932875791,0
0.2514846971377853,-0.01684133925392875,1
0.9469016004247042,-0.3777514817587749,0
0.5247077271753894,-0.3608692270196052,0
0.5687040409426728,-0.6053724939927363,0
-0.325532319444121,-0.09014780984279136,1
-0.03095709879267053,-0.45603541621684873,1
-0.20365040363170495,-1.234997729448113,0
0.61011697753988,0.3491150925556443,1
0.3048278171336073,-0.06928454584065748,1
0.11596582925837012,0.2649021922962194,1
0.05716543632355522,0.3418839569967104,1
0.22570681609031965,-0.09803849844917746,1
-0.042820865762027316,0.015894145390172226,1
-0.020201517661551177,0.005120560953556938,1
0.4115697664308635,-0.528562564524844,0
1.133499411713729,-0.40225897865268256,0
-1.0826923846304284,-0.04441040760169279,0
-0.3118728831414782,-0.990366564636718,0
-0.4343468399592747,0.17844544432783876,1
-0.5188111486474499,0.5040364041131448,0
0.5784895881340382,0.6500824302753772,0
-0.005536321857901649,0.9434929556553726,0
-0.9097830496866695,-0.5951926189642823,0
0.08496972098183816,0.2776654498891279,1
0.005483045160902228,-0.006410575621374218,1
0.1925013628886465,0.09907014464736119,1
-0.30297901548847134,-1.174516356473686,0
1.2121711963814317,-0.24756211845799653,0
-0.27563745130982437,0.2679511804565223,1
0.04907133000070127,0.854784681208083,0
-0.047068651169815984,0.02712927382414211,1
-0.3563944155481757,-0.8592921020659579,0
-0.1867879720722892,-0.07024279658789223,1
0.43197804628207265,0.002120050334081164,1
1.1048725494505822,-0.1469820828955599,0
-0.7461543364106217,-0.6468055506091388,0
0.03216826707655562,0.45597296995013303,1
-0.09974061720631094,0.19276914899493944,1
0.2824761750092208,-0.5868845559125354,1
0.29293466065243706,0.09742665722526385,1
1.0414301518933335,-0.43948006753527125,0
0.06928811307056287,-1.3169502274924172,0
-0.3615988257957675,1.0514057264924834,0
0.06053706979919724,0.8931703300623807,0
-0.08811018166942436,-0.8589626404136692,0
0.3156709384116598,-0.9865876504541226,0
0.0811847837494151,0.11247552928425773,1
-0.06564735864810037,-0.227991710215008,1
0.3014156314637944,1.045101665433864,0
0.38628983901958747,-0.1517047912475135,1
-0.554530694493224,1.1860137009366258,0
-1.1893851961189061,-0.5437352018330562,0
0.20117205194658871,0.14716277722079535,1
0.5949562491816998,1.1078092794552,0
-0.8508970109108276,-0.6289047979561082,0
-0.27346528325547353,1.1230416172379714,0
-0.9920088079314866,-0.5715298837390678,0
0.8942657084990862,-0.8776953292914582,0
-0.31477080849348776,-1.0592479486624653,0
-0.34328081728708465,0.6902029276716907,0
0.5818683003214283,-0.6675169616851105,0
0.14899411626598635,0.45649199336953417,1
-0.27516908169013043,1.0371832520522912,0
0.703523129652176,-0.5154499352077423,0
-0.3699567229228475,0.9987704184317658,0
0.7246149900067537,0.1666937028172033,0
-0.38048798889258173,-0.11903096519081352,1
-0.7368140998948178,0.7982035801242917,0
-0.006982574672962427,-1.3068898037482186,0
0.359893817023864,-0.46592105138483,1
-0.35790988536218554,0.8572478572444266,0
-0.16082085321422768,0.1336465975775686,1
-0.2643496909751497,1.0750817073133805,0
-0.6549863903782158,1.0567931470757852,0
1.1108471015118448,0.1952456281842315,0
-0.350931294118386,-0.031573317535470886,1
0.724445109857673,-0.3435551468624376,0
0.4006151144233459,1.0566041017655783,0
0.11655198601006937,-0.19210731610841875,1
-0.22069179791971658,-0.13836813489203975,1
-0.49567621756637725,0.09019753224225883,0
-0.3787724941068536,1.0745217877097195,0
-0.7211245810187066,-0.11311444302675361,1
-1.054197633042827,0.001247327307188184,0
-0.8282249518259515,0.3789222363738363,0
-0.21866454421715426,-0.3351890536455943,1
-0.3276542410385449,0.0586538628267006,1
-0.031191312862711783,0.8374772303764378,0
0.35605121766524483,-0.28783303261538046,1
-0.4320195413736594,0.009177697482254082,1
-0.8222804569212774,0.7164372361809226,0
0.7574539491842571,0.41054111028845475,0
-0.2680604185827544,0.015571488879039613,1
0.2724970527940793,0.8516824262174036,0
0.11523314678162849,0.0777140197629353,1
0.4555827857345561,0.8295430114212776,0
0.46802994970375994,-0.4720400721287168,0
0.5371465774245303,-0.7078039649006579,0
-0.2747348984569543,0.17591108851874043,1
0.1484007893336256,-0.24363091650265445,1
1.1964264064388435,0.23371157572478932,0
1.090969874566126,-0.2504667555552206,0
0.21459471182827838,0.08281324203438356,1
0.1529563404426536,0.0919061481264524,1
0.194582844371812,0.08974536607387723,1
