x,y,label
0.47076303346866216,0.21948793792297938,1
-0.4320443588314832,0.16661425578731948,1
-0.6179969939680863,0.31231808630060887,1
-0.41120292919497925,0.3943919719528813,1
0.45408869508997035,-0.890465859651806,0
-0.29101837926180907,0.5904720471826606,1
-0.018896413872403848,0.5613295203333969,1
0.48322566404190254,0.14828329270325022,1
-0.14168834034795785,-0.5708259809179702,1
-0.08344197538826029,1.0939535184047111,0
-0.6169806188557365,-0.34543147572969995,1
0.5505523715545136,0.9111009444833249,0
-0.10079691998400206,0.6748590274493882,1
0.45100349269267176,-0.4060837402502313,1
0.4965039265322737,-0.4708119796139141,1
0.0053476761930163486,-0.5235701577462606,1
-0.9536943524912683,-0.2858140551101772,0
0.14444002514968923,-0.5376610147507759,1
-0.6332353783249567,-0.04709053375412123,1
-0.6305365235573865,-0.7055488435644838,0
0.36150591651998104,0.2776276995654919,1
-0.5266348917886573,0.9410719562403562,0
0.046347882616189745,-0.9905314694907377,0
0.4699052923489607,0.22343280535557325,1
-0.9854457237732106,0.4000535301756258,0
-0.8313101194827264,0.2275847625904168,0
0.2622889081997394,1.0377784132051697,0
0.6702078803760224,-0.1407264382609658,1
0.14030995524269513,-0.5739093720757761,1
0.5288436695466767,-0.24246704244767137,1
-0.21782154658414052,-0.8334686474717286,0
-0.33824486691812805,1.0126607666210252,0
-0.07820416528583193,0.4980138886361681,1
1.0169804645619025,0.07099049995163832,0
-0.15187485377442098,-1.2304986945735117,0
-0.7759373144672922,0.8722874560344603,0
-0.4067421053563823,0.3960361659601329,1
0.4492163997051683,0.537628526974418,1
0.19820508909225903,-0.4766924012157621,1
0.7625375106155386,0.5613573653053539,0
-0.6910201322681576,-0.6419130879833891,0
0.3748002139037665,0.9443384867145819,0
-0.7205584436149061,-0.6245426430372041,0
0.7747731779208582,-0.12412371868318559,1
-0.8751479333486392,-0.5909127892114221,0
-0.8358908891723389,-0.3910996046642865,0
0.40288963578527387,-0.6810603252922645,1
0.14038491272273051,0.5879895009587206,1
0.8473215795454787,-0.7755007275170438,0
-0.4030454251048786,-0.5145485633366315,1
0.23804129358709047,0.4088786168537311,1
0.02696902953574966,-0.6812198306535041,1
-0.9100175146855647,-0.1535116800210833,0
0.41432757596903835,0.2723372205280876,1
0.8568025719628367,0.3366861933347884,0
0.8498654288057248,0.3516709868797084,0
0.055268854923885676,0.563048657435052,1
0.9243580800411072,0.14026188991155203,0
-1.01258331298006,0.4238399255879283,0
-0.3620675963100816,-0.4082786211671323,1
-0.5805353560731084,-0.6571047921942712,0
0.9173205284710522,0.3617562255857633,0
0.2673202139641651,0.15292875313091137,1
-0.9879365911970194,0.5130975213621766,0
0.17244705487629014,0.5054777745210641,1
-0.42525542665954635,0.41908300318200453,1
-0.1632883810874435,0.3589588816722193,1
-0.09826010880371544,-0.5534452030773056,1
0.6859555894047351,0.6932465285484422,0
0.46271754334714177,0.2859401070325443,1
0.15382375060342818,0.9016953577917886,0
1.006008186906906,-0.1008857111494641,0
0.2842263623028532,0.3923290067918112,1
-0.5815543735738834,0.03914940652505559,1
-0.7825370263804748,-0.597664579092551,0
-0.8588260259194447,-0.4454283814115439,0
-0.01841102521964541,0.4179358583104494,1
0.8165678946232039,0.3769683639430005,0
0.07343575445117306,0.671141581787776,1
-0.878401503831016,-0.7382162966584411,0
-0.21365359788166924,0.2528435611680414,1
