x,y,label
-0.11968840475560327,1.0368484499993795,0
0.0337005507953297,0.24936310283655477,1
0.038642936707935394,0.3303353882925209,1
0.2222205059000077,1.0335519270826325,0
0.7444861215093452,0.6928868731061871,0
0.9077360037962008,0.11893359797880812,0
0.6766384847220849,0.5104988284205296,0
-1.0988999871668332,-0.08427064123331153,0
-0.8733163176094468,0.27818623881282634,0
-0.5360504956975236,0.9590915419030871,0
-0.9116805182393473,-0.1052411774163983,0
0.9753005794528796,0.5360709289227652,0
0.4759437766747646,0.8883494614907579,0
0.485823400804262,0.6382341739851158,0
0.2539811003284783,0.08564630882005078,1
0.6619522359309975,-0.660051356820555,1
0.15364657346949134,1.0636442845352183,0
0.4768732060140961,-0.45916379215152503,1
-0.5804664017530546,0.835885402659523,0
0.06771984314513471,0.9567058071945822,0
0.34583990901848727,0.8543468298136038,0
0.12715842252491816,-0.04254235643926667,1
0.10136313653409922,0.786664562723418,0
0.7180374271098967,0.794793348064266,0
1.8781672859010299,0.15649460549682837,1
0.7432239881332114,0.5543397039215457,0
1.498154247742511,-0.43328855411269124,1
0.9976070483068614,0.309623776175174,0
1.8842426099755845,0.209671243124951,1
0.7385314111318918,0.6748758950220148,0
-0.8434927813297681,0.5927967482931762,0
1.0474330122062838,0.4306188405861501,0
1.9951200787177976,0.36555162241502087,1
2.008705543413926,0.3590836682907461,1
-0.59922125765193,0.6745604478896327,0
0.03500672282836464,0.40789717308442563,1
0.8722480560772083,-0.34148693465064295,1
1.4719698720449954,-0.1203858988361867,1
1.9580338160040371,0.44543135933141836,1
-0.9674485064849835,0.5007766996788757,0
0.8186086916160891,-0.37446280865581866,1
1.3760947556174705,-0.22683032097825115,1
1.065806923709371,0.04554587986943055,0
0.9785848242709049,0.050966243472766654,0
0.4704122054100262,0.8859913202919791,0
1.1745756184841118,-0.5447615079234237,1
1.0469844203558278,-0.5831924554475717,1
1.9293625541800117,0.03589795195824766,1
0.39551306159127353,-0.13967788534481435,1
0.11877868671805034,0.3332536418283207,1
1.9292086396150787,0.0035155614400911098,1
1.960957357226313,0.12937739844706092,1
-1.154912846040033,0.09814082184347853,0
0.2299304699337416,0.04298740235286888,1
0.07478507800352374,0.9492314108674973,0
0.10209280546205202,-0.151753882062155,1
0.18612815820657536,1.0027910882044273,0
1.019377824376821,0.1298335634503989,0
-0.4770286005732488,0.9078200512227178,0
-0.044969689252867207,0.4541255395078393,1
-0.9801910316102305,0.08965151654273702,0
1.7535883355854691,-0.21749403925008767,1
1.6652953854857067,-0.32720607035733495,1
1.0119806804572509,-0.463316986614266,1
1.0225223379010537,-0.07920352187972818,0
0.0889989330968059,0.403400417015336,1
0.42064224790816707,-0.4363544346822107,1
-0.9511405012527919,0.27360573628223617,0
0.9792845756550913,-0.4815046144608771,1
1.8314782028636722,0.07888488164407292,1
-0.6168399516155583,0.8309594985584119,0
1.0483024230757694,0.08427607438781638,0
0.9155610531714969,0.3364831791480939,0
0.9391530737923546,0.2025778732858468,0
0.410529459334946,1.0861792383998958,0
-0.8250504224201355,0.32924769060379305,0
0.5627513304606107,0.5937024999272923,0
0.23034760285791697,0.09489283408620153,1
0.23390493294170175,0.6615867425933083,1
0.9128002029826965,-0.5708218351919543,1
0.533611841857474,-0.5338385185896739,1
0.30079528124812277,-0.30911625052233815,1
1.703509162505196,-0.3390409744549006,1
-0.47196295599953314,0.8331326984332565,0
0.29864163429385915,-0.16179309893978686,1
-0.20912644703862537,0.9150380782286711,0
0.42242327896248677,0.7191276895601882,0
0.6295146583118044,0.7071537801105373,0
1.94598717095458,0.23988629519603635,1
1.0758907252075758,-0.3572743788546828,1
1.5805789751998844,-0.3875917264185784,1
0.8572880989594976,0.5177733035948834,0
0.6962369692375567,0.19814132112975516,0
-0.026607243896422807,0.8370983578331623,0
0.8610220842781902,0.5568762157913544,0
1.9812525861931034,0.15508353786823004,1
0.2742171848234511,-0.002740023213851025,1
0.7395861750355022,-0.32422649662113273,1
0.7801043906583295,0.3780153650503325,0
1.0402334798445443,0.06259714518788945,0
-0.39621267311207026,1.0567480676416745,0
-0.5342992194927099,0.7672406045585641,0
-0.9782629369576006,0.6645365905561823,0
1.7444383222124866,-0.2836954147422461,1
0.6570035610166126,0.48937722219099644,0
0.9321396980834817,0.4016618245594432,0
0.4750203899388561,0.9202708758376701,0
-0.15269547558236884,1.0281891822748546,0
1.6520716857529765,0.13582717393587415,1
-0.04561694042553288,1.0805163564167704,0
-0.3028909527411461,1.1089734264023345,0
0.1531711631432137,0.8847085565463786,0
1.5421443533502486,-0.3440005410985537,1
0.48773515083306795,0.7137956969962947,0
-1.0729456235110448,0.12308428125244746,0
0.7755874171875065,-0.6215233675486654,1
-0.9594867040048439,0.5597916175395582,0
-0.7908322597540395,0.38244003725085546,0
1.0506491809307494,0.10051289074010059,0
-0.7398268919442603,0.315016426227062,0
-0.2068798393501622,1.0267906739998136,0
0.09955234345569947,0.9769050418482297,0
1.9552871855538267,0.18849102361678283,1
0.9220143915642456,0.19087074051274805,0
-1.0755136537236185,0.18603405588369226,0
