x,y,label
0.9746728883094278,-0.1647401016411181,0
0.1633344528612171,-1.0112514137969806,0
0.7818572380336223,0.2755134283038894,0
0.2255895518094364,-0.6423812788447051,1
-0.8566217568293697,-0.43010455588269814,0
-0.47824144985873096,-0.4562300279136473,1
-0.02040124519896539,-0.8178275347542547,0
-0.3230631744583492,0.9029383923790856,0
-0.6572004599528257,-0.37573115771231735,1
-0.46246444417439364,-0.8420458887870228,0
0.4956128956689224,-0.5063834014241163,1
-0.07864360689445844,0.6702866317532603,1
-0.7025525849832606,-0.3979807443067155,0
0.6892359780145849,0.44922559036618426,0
-0.19465682095632797,-0.5186865371180656,1
0.49070830000496696,0.4798469396828609,1
-0.03544845385069207,-0.9621105052000638,0
-0.6392804167357,-0.6274310628426898,0
-0.5793019060414348,0.5102012090802627,1
0.6298417540343665,-0.37656894791766127,1
0.7850727763546749,-0.1594993831537779,0
0.8939215169485654,-0.38869677155689575,0
0.9945228138796598,-0.2724559666350038,0
0.6126488349731436,-0.029731167061281063,1
0.7059031256576143,0.8596522038894955,0
0.03880516901556856,0.6429634830660258,1
0.08599764709416154,1.0682387134162319,0
0.608285407824194,0.31598972977887346,1
-0.34463921295386296,0.4410963987427752,1
0.7376258152283783,0.5730612880241608,0
-0.5111821460080044,-0.9535231200552526,0
0.3600226869733653,-0.13886707760021166,1
-0.4089693000838922,0.8504550291049768,0
0.7207515459098907,-0.7596001275917104,0
0.9257726389408016,0.25863555247305303,0
-0.3488715348427855,-0.7956411719574009,0
0.4584130746217293,0.790216703234287,0
-0.30460439076384205,-0.8817503639351527,0
0.5640940104445237,0.8576350725206014,0
-0.5742404108961711,-0.6930790153694657,0
0.009258347203030023,1.0876892330729644,0
-0.4467715664872473,-0.785397220426246,0
0.43250113724371453,0.46779336046973236,1
0.986719711043283,-0.17477905755269918,0
0.8332870455219132,0.4293475041104325,0
0.1409881108828652,-0.5280640667134832,1
0.4111098230065687,0.48429446889450495,1
0.6119105906654698,0.2142306875805025,1
-1.067851019872176,0.4550004160027309,0
-0.5645016338767077,0.012615658042207378,1
0.14796719436875344,-0.5918119385868483,1
0.5735181479414577,0.7799212537775095,0
0.7876856842122214,0.6312556784362949,0
-0.8232535703611236,-0.19784870539275334,0
0.33016840782755275,-0.937852498946639,0
0.503132742681549,-0.40070058094696,1
0.646619132402169,0.2625815528941909,1
-0.4482019791870617,0.8657910181027311,0
-0.5193421624307283,0.5059250935105655,1
0.13352824198515428,-1.1722960376728513,0
0.6091148164120905,0.6168295438912443,0
0.4679947580404894,0.9444114394541208,0
-0.3413022691766827,0.5812665650188664,1
-0.47992213534285294,0.18778445120759996,1
-0.6420268472099733,0.02700931032300142,1
0.8413432948471276,-0.15555227275546335,0
-0.5118500766596945,0.8967031360553893,0
0.9861491047662512,-0.4539361323771648,0
0.5229095640117144,-0.7610211249563571,0
1.1443151179248077,-0.21332872381220083,0
0.5414025203012247,-0.42411320939022845,1
0.5347332556355916,0.991714915604422,0
0.3144834450586804,-1.0645440642569264,0
-0.9475146345244642,-0.3031242209092851,0
-0.6400792627568898,0.282460375672447,1
-0.59998386901637,0.316267021119585,1
0.06371743729630498,-0.7183626143407884,1
1.1097538581460165,-0.13840986739571035,0
0.05578204188768516,-0.9131514806673012,0
0.980417453757746,0.16387363170689706,0
-0.30188086672576714,0.7010317469897414,1
0.14373954487026808,0.6430771796452103,1
-0.26264851727947025,0.9387710452545017,0
0.7460463145670697,0.8658099859110029,0
-0.5420970971904908,-0.2728458858906061,1
-0.13585647277223287,-0.47742644415254787,1
0.9543226643336232,-0.5153384455336742,0
0.20146413103339972,1.1102503640488892,0
0.17568577850182598,0.9321580807100377,0
0.10935068583385349,-0.6048146416325667,1
1.005588483719628,0.33843966155903343,0
0.6268448942792305,-0.3384216131996126,1
0.5762961242298736,-0.7483957479635659,0
-0.39033390880970653,-0.6585102151762623,1
0.16513882513742853,-0.9576980741553821,0
-0.3893171158420059,0.4105495487098687,1
-0.8824606501728942,-0.26898317461976673,0
-0.15079912154969244,0.44227005155228705,1
0.191528570841847,1.1756273574510876,0
1.0779473450350594,-0.253040620576136,0
-0.5605112471938448,0.15538786642354652,1
-0.5640185192995499,0.23042597322845262,1
0.6134963563324541,-0.0030508353111328226,1
-0.5020383329568706,-0.5832953140049696,1
0.6550254196765242,-0.9471952939646421,0
0.4684016771528449,0.8641731609750538,0
-0.4198364127206998,0.9812363150541503,0
-0.5851085145954267,0.8598797188178108,0
0.7944068904733953,-0.8973782465409267,0
0.5262519138576428,-0.4033025183782375,1
0.07886438618009409,-0.5440536104899856,1
-0.298294172730025,-0.604059359717991,1
0.5788375616800543,0.11786515051203811,1
0.6003079654525074,-0.2508023017107085,1
0.6793495805682976,0.65463312332738,0
0.006575290997574507,-0.7065093066426157,1
-0.9719616487526446,0.062418824399061414,0
-0.19020720358512405,-0.7272254902251464,1
-1.0193450279415226,-0.49406771179917874,0
0.8205729819564962,-0.28295563165685583,0
0.14925675404670796,0.5768162969532468,1
-1.1270159253782033,0.0007945829600274762,0
-0.4549328561134504,-0.3834110662571808,1
-0.7722018484776507,0.4641671709006938,0
-0.3651736104733369,-1.0607885340022276,0
-0.18824156018676025,1.1165190369481985,0
0.43116947098305203,-0.9120533512285087,0
0.6698876527056022,0.09488272921543757,1
-0.670681006743304,-0.9077277648298958,0
-0.5826031041163183,0.4193042373542534,1
1.0542043645880201,-0.358574848924656,0
1.0051670264449168,0.04142831349544748,0
-0.5003537797561879,-0.8731682226552467,0
0.05213656315695235,0.606197898828555,1
0.3682871417304721,-0.5733414464456815,1
-0.05637991161867724,-0.9147212162093269,0
-0.3875394371141051,-0.39548117260322135,1
-0.4960671335188014,-0.37367527785790694,1
-0.7373509719283355,-0.8323063441832852,0
0.25265831046934817,-0.4942063879703476,1
-0.8009122316667339,-0.09409038628086402,0
-0.7831776114431089,-0.23752114857973142,1
0.8567239399954372,-0.5800365665744155,0
0.028663214789244787,-0.372052896137201,1
0.5917680236706729,-0.862729400663228,0
0.1493853713215832,-0.4147845895906833,1
-0.03528836960568332,-1.0198002535809672,0
0.13699282865763987,0.6685524007719285,1
0.2722744532340683,-0.6195961976309328,1
-0.5102468392473221,-0.22316627576023237,1
0.32605418566686206,0.716223030392575,1
0.5971680528242518,0.5549324989676253,1
-0.5821671113491286,-0.4116118535580505,1
-0.4872297755164975,-0.23882206639351417,1
-0.33922652962726557,-0.8787977334307411,0
0.016345884309732495,-0.9590229551398027,0
0.8314812606746357,-0.5749799703138112,0
0.15324349276680455,-0.9295811797542283,0
0.29673126374246167,-0.35200299012281283,1
-0.9062211490504828,-0.49908986873810923,0
0.210056245837158,-1.1453120773210543,0
0.7575146826134107,0.4208850095459188,0
0.7096534665771639,-0.616438331431231,0
0.3324481445718429,0.8721471787364709,0
-0.1802217911791742,1.2057923480372401,0
-0.9432792546821881,-0.5685429294034592,0
0.46785901357739546,0.9274741014302391,0
0.6189406836581275,-0.06350080242482661,1
0.2066184672035804,-0.9214722449346509,0
0.8891677910947307,-0.5299984850766997,0
1.0695675430353908,-0.08259981289847355,0
-0.7045030256810796,0.5641696452263123,0
0.6178855063800376,-0.35769732133229193,1
0.38476879806020664,0.7848264739156884,0
0.03520655708308812,-0.5794123156786402,1
1.0498501725029006,-0.08954328921700844,0
-1.229196964632964,0.050177422548120104,0
0.35807534165614296,0.629971174339693,1
0.9813102604490708,0.5313716224660576,0
0.23148864512370482,0.846773854272704,0
-0.6430944071166989,0.07630833257511346,1
-1.1026223018635413,0.023981382856406303,0
0.53570067813022,0.3355111804215767,1
-0.5510758124731916,-0.5352584702921792,1
-0.7005632391717613,-0.04618047264813491,1
0.5389672348726562,0.32003562401393393,1
0.6246673631064585,0.14784258081957383,1
-0.5705174025028797,0.354212086995347,1
-0.7213309655001288,0.592517138556307,0
